,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
4175,26,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,88.0,4,999,0,nonexistent,no
4176,33,housemaid,unknown,university.degree,no,no,no,cellular,jun,tue,77.0,3,999,0,nonexistent,no
4177,28,student,single,basic.9y,no,no,yes,cellular,aug,wed,139.0,1,6,3,failure,yes
4178,31,services,married,basic.9y,no,yes,no,cellular,jul,wed,537.0,1,999,0,nonexistent,yes
4179,49,technician,married,unknown,no,yes,no,telephone,may,fri,319.0,2,999,0,nonexistent,no
4180,27,admin.,single,university.degree,no,yes,yes,telephone,may,tue,194.0,2,999,0,nonexistent,no
4181,33,technician,single,high.school,no,yes,no,cellular,aug,mon,104.0,2,999,0,nonexistent,no
4182,56,admin.,married,university.degree,no,no,no,cellular,nov,fri,808.0,2,999,0,nonexistent,yes
4183,25,blue-collar,single,basic.4y,no,yes,no,telephone,may,fri,304.0,2,999,0,nonexistent,no
4184,33,admin.,married,university.degree,no,yes,no,cellular,may,fri,101.0,2,999,3,failure,no
4185,89,retired,divorced,basic.4y,no,no,no,cellular,jun,mon,245.0,1,999,0,nonexistent,yes
4186,31,technician,single,professional.course,unknown,yes,yes,cellular,aug,fri,27.0,7,999,0,nonexistent,no
4187,46,self-employed,divorced,university.degree,no,yes,yes,telephone,may,thu,1026.0,2,999,0,nonexistent,no
4188,49,services,married,high.school,no,yes,yes,cellular,may,thu,291.0,2,999,0,nonexistent,no
4189,45,admin.,married,university.degree,no,yes,yes,cellular,may,fri,300.0,1,999,0,nonexistent,no
4190,55,retired,married,professional.course,no,yes,no,cellular,aug,fri,122.0,1,999,0,nonexistent,no
4191,42,admin.,married,university.degree,no,yes,no,cellular,nov,thu,419.0,3,999,1,failure,no
4192,37,admin.,married,high.school,no,yes,no,telephone,may,wed,191.0,1,999,0,nonexistent,no
4193,32,services,married,high.school,no,no,no,telephone,may,tue,162.0,1,999,0,nonexistent,no
4194,40,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,220.0,2,999,0,nonexistent,no
4195,53,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,178.0,1,999,0,nonexistent,no
4196,48,admin.,single,university.degree,no,no,no,cellular,aug,thu,183.0,4,999,0,nonexistent,no
4197,38,services,married,basic.9y,no,yes,no,cellular,apr,thu,417.0,2,999,0,nonexistent,no
4198,39,services,married,basic.9y,no,no,no,cellular,nov,tue,109.0,1,999,0,nonexistent,no
4199,40,admin.,divorced,professional.course,no,yes,no,telephone,aug,fri,18.0,1,999,0,nonexistent,no
4200,29,technician,single,university.degree,no,no,yes,cellular,nov,thu,57.0,1,999,0,nonexistent,no
4201,40,admin.,divorced,basic.9y,no,yes,yes,cellular,jul,fri,481.0,3,999,0,nonexistent,no
4202,32,technician,married,professional.course,no,yes,no,telephone,jun,tue,67.0,10,999,0,nonexistent,no
4203,33,admin.,single,university.degree,no,no,yes,telephone,jun,fri,164.0,4,999,0,nonexistent,no
4204,28,self-employed,single,university.degree,no,unknown,unknown,cellular,aug,wed,227.0,1,999,0,nonexistent,no
4205,32,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,176.0,1,999,0,nonexistent,no
4206,38,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,98.0,1,999,0,nonexistent,no
4207,39,admin.,married,university.degree,no,yes,yes,cellular,apr,tue,308.0,2,999,0,nonexistent,no
4208,31,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,thu,74.0,7,999,0,nonexistent,no
4209,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,138.0,1,15,1,success,no
4210,50,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,93.0,1,999,0,nonexistent,no
4211,28,blue-collar,single,basic.9y,unknown,no,no,cellular,may,tue,718.0,1,999,1,failure,no
4212,41,unemployed,married,basic.9y,unknown,yes,no,telephone,may,fri,144.0,4,999,0,nonexistent,no
4213,57,technician,single,university.degree,unknown,yes,yes,cellular,aug,thu,433.0,3,999,0,nonexistent,no
4214,54,admin.,married,university.degree,unknown,yes,no,cellular,jul,thu,77.0,5,999,0,nonexistent,no
4215,38,technician,divorced,university.degree,unknown,yes,no,cellular,aug,mon,67.0,2,999,0,nonexistent,no
4216,46,admin.,married,professional.course,no,no,no,telephone,jun,mon,424.0,2,999,0,nonexistent,no
4217,57,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,42.0,3,999,0,nonexistent,no
4218,47,services,married,high.school,unknown,yes,no,cellular,may,tue,377.0,1,999,1,failure,no
4219,43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,87.0,3,999,0,nonexistent,no
4220,36,blue-collar,single,university.degree,unknown,no,no,telephone,jun,mon,323.0,2,999,0,nonexistent,no
4221,57,admin.,married,university.degree,no,no,yes,telephone,jun,thu,253.0,1,999,0,nonexistent,no
4222,49,services,divorced,high.school,no,yes,no,cellular,aug,thu,99.0,17,999,0,nonexistent,no
4223,32,services,single,basic.9y,no,no,yes,telephone,jun,thu,139.0,1,999,0,nonexistent,no
4224,32,technician,single,university.degree,no,yes,no,cellular,jul,fri,42.0,2,999,0,nonexistent,no
4225,29,management,married,university.degree,no,yes,no,cellular,jul,thu,196.0,4,999,0,nonexistent,no
4226,42,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,164.0,1,999,0,nonexistent,no
4227,59,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,105.0,2,999,0,nonexistent,no
4228,42,admin.,married,unknown,unknown,no,no,telephone,jun,tue,14.0,21,999,0,nonexistent,no
4229,36,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,280.0,1,999,0,nonexistent,no
4230,39,admin.,married,basic.6y,unknown,no,no,telephone,may,thu,328.0,2,999,0,nonexistent,no
4231,34,technician,single,professional.course,no,yes,no,cellular,aug,tue,221.0,1,999,0,nonexistent,no
4232,44,services,married,unknown,no,no,yes,cellular,jun,mon,151.0,1,999,0,nonexistent,yes
4233,37,management,married,university.degree,no,no,no,cellular,nov,tue,658.0,3,999,1,failure,no
4234,40,management,divorced,university.degree,unknown,unknown,unknown,telephone,jun,mon,88.0,2,999,0,nonexistent,no
4235,58,services,married,high.school,no,no,no,cellular,mar,mon,135.0,1,999,2,failure,no
4236,46,blue-collar,divorced,basic.9y,unknown,no,no,cellular,jul,mon,862.0,2,999,0,nonexistent,no
4237,39,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,thu,633.0,1,999,0,nonexistent,no
4238,32,technician,single,professional.course,no,no,no,cellular,may,fri,303.0,2,999,1,failure,no
4239,36,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,329.0,1,999,0,nonexistent,no
4240,46,admin.,divorced,university.degree,no,yes,no,cellular,jun,mon,110.0,1,999,0,nonexistent,no
4241,28,blue-collar,single,unknown,no,no,no,cellular,jul,thu,82.0,2,999,0,nonexistent,no
4242,36,admin.,married,high.school,unknown,no,no,cellular,aug,thu,324.0,3,999,0,nonexistent,no
4243,49,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,105.0,1,999,0,nonexistent,no
4244,82,retired,divorced,basic.4y,no,yes,no,cellular,sep,thu,143.0,2,999,1,failure,yes
4245,38,admin.,married,university.degree,no,no,no,cellular,aug,fri,14.0,9,999,0,nonexistent,no
4246,60,blue-collar,married,basic.4y,no,yes,no,cellular,nov,tue,347.0,2,4,1,success,no
4247,43,admin.,divorced,high.school,no,yes,no,telephone,may,fri,425.0,1,999,0,nonexistent,no
4248,41,services,married,professional.course,no,no,yes,cellular,jul,fri,146.0,2,999,0,nonexistent,no
4249,33,admin.,single,high.school,no,no,no,cellular,may,wed,341.0,1,999,0,nonexistent,no
4250,37,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,48.0,2,999,0,nonexistent,no
4251,57,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,wed,122.0,1,999,0,nonexistent,no
4252,36,management,married,high.school,no,no,no,cellular,nov,wed,356.0,2,999,0,nonexistent,no
4253,38,management,divorced,university.degree,no,no,no,telephone,aug,fri,247.0,1,999,0,nonexistent,no
4254,38,admin.,married,university.degree,no,yes,no,cellular,jul,tue,92.0,30,999,0,nonexistent,no
4255,34,admin.,single,high.school,no,no,no,telephone,may,thu,63.0,3,999,0,nonexistent,no
4256,39,admin.,single,university.degree,no,yes,no,cellular,jul,mon,50.0,3,999,0,nonexistent,no
4257,36,blue-collar,married,unknown,unknown,no,no,telephone,may,thu,117.0,1,999,0,nonexistent,no
4258,26,admin.,single,university.degree,no,yes,no,cellular,jul,fri,174.0,2,999,0,nonexistent,no
4259,39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,108.0,2,3,1,success,yes
4260,31,admin.,single,university.degree,no,no,no,telephone,aug,mon,122.0,1,999,0,nonexistent,no
4261,45,management,married,professional.course,no,no,no,telephone,may,mon,98.0,2,999,0,nonexistent,no
4262,46,admin.,married,university.degree,no,yes,no,cellular,apr,wed,164.0,2,999,0,nonexistent,no
4263,38,admin.,single,professional.course,no,no,no,telephone,may,mon,160.0,1,999,0,nonexistent,no
4264,33,admin.,single,university.degree,no,yes,no,cellular,jun,tue,257.0,3,999,0,nonexistent,yes
4265,36,technician,married,professional.course,no,yes,no,cellular,nov,thu,1040.0,1,999,0,nonexistent,no
4266,34,technician,divorced,professional.course,no,no,no,telephone,jun,mon,442.0,3,999,0,nonexistent,no
4267,30,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,wed,107.0,3,999,0,nonexistent,no
4268,32,self-employed,married,basic.9y,no,no,no,cellular,may,tue,301.0,2,999,0,nonexistent,no
4269,36,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,119.0,1,999,0,nonexistent,no
4270,58,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,48.0,1,999,0,nonexistent,no
4271,29,admin.,married,high.school,no,no,no,cellular,jul,thu,468.0,3,999,0,nonexistent,no
4272,31,technician,married,university.degree,no,yes,no,telephone,may,wed,285.0,3,999,0,nonexistent,no
4273,30,admin.,single,university.degree,unknown,no,no,cellular,apr,mon,162.0,1,999,0,nonexistent,no
4274,60,retired,married,high.school,no,no,no,cellular,apr,thu,400.0,1,999,0,nonexistent,yes
4275,30,admin.,single,high.school,no,yes,yes,telephone,may,tue,101.0,1,999,0,nonexistent,no
4276,51,unknown,married,unknown,unknown,yes,no,cellular,aug,fri,165.0,2,999,0,nonexistent,no
4277,46,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,66.0,2,999,0,nonexistent,no
4278,47,self-employed,divorced,professional.course,unknown,yes,no,telephone,jun,mon,364.0,13,999,0,nonexistent,no
4279,45,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,wed,384.0,1,999,1,failure,no
4280,56,retired,married,university.degree,no,no,no,cellular,aug,tue,634.0,3,999,1,failure,yes
4281,41,self-employed,married,professional.course,no,no,no,cellular,aug,tue,80.0,11,999,0,nonexistent,no
4282,31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,124.0,1,999,0,nonexistent,no
4283,53,blue-collar,married,unknown,no,no,no,cellular,aug,mon,115.0,1,999,0,nonexistent,no
4284,30,admin.,married,high.school,unknown,yes,no,cellular,aug,wed,299.0,2,999,0,nonexistent,no
4285,26,unknown,single,high.school,unknown,no,no,telephone,jun,thu,237.0,5,999,0,nonexistent,no
4286,72,housemaid,married,basic.6y,unknown,yes,no,cellular,aug,fri,137.0,1,999,0,nonexistent,no
4287,48,technician,married,professional.course,no,no,no,cellular,apr,wed,95.0,1,999,1,failure,no
4288,43,services,married,high.school,no,no,no,cellular,apr,mon,26.0,3,999,0,nonexistent,no
4289,34,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,tue,227.0,2,999,0,nonexistent,no
4290,45,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jun,mon,167.0,2,999,0,nonexistent,no
4291,35,admin.,single,university.degree,no,no,no,telephone,may,wed,104.0,1,999,0,nonexistent,no
4292,56,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,133.0,2,999,0,nonexistent,no
4293,42,blue-collar,married,basic.4y,no,yes,yes,telephone,may,wed,97.0,5,999,0,nonexistent,no
4294,30,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,903.0,4,999,0,nonexistent,no
4295,36,blue-collar,married,unknown,no,yes,no,cellular,may,thu,131.0,1,999,0,nonexistent,no
4296,34,services,married,university.degree,no,yes,no,cellular,may,wed,154.0,2,999,1,failure,no
4297,38,technician,married,high.school,no,no,no,cellular,aug,tue,89.0,2,999,0,nonexistent,no
4298,39,blue-collar,single,basic.4y,no,yes,yes,telephone,aug,fri,9.0,1,999,0,nonexistent,no
4299,36,blue-collar,married,basic.6y,no,no,no,cellular,nov,wed,130.0,1,999,0,nonexistent,no
4300,36,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,333.0,3,999,0,nonexistent,no
4301,25,admin.,single,high.school,no,yes,yes,telephone,jun,wed,217.0,2,999,0,nonexistent,no
4302,37,management,married,university.degree,no,no,no,telephone,may,fri,214.0,4,999,0,nonexistent,no
4303,26,student,single,basic.9y,unknown,yes,yes,telephone,may,fri,164.0,1,999,0,nonexistent,no
4304,28,admin.,single,university.degree,no,no,no,cellular,aug,tue,225.0,1,999,2,failure,no
4305,28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jul,fri,330.0,2,999,0,nonexistent,no
4306,21,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,250.0,1,999,0,nonexistent,no
4307,45,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,tue,167.0,5,999,0,nonexistent,no
4308,32,admin.,married,high.school,no,yes,no,telephone,nov,thu,60.0,1,999,0,nonexistent,no
4309,41,admin.,single,high.school,no,no,no,cellular,may,mon,207.0,4,999,0,nonexistent,no
4310,26,technician,single,professional.course,no,no,no,telephone,jun,tue,8.0,1,999,0,nonexistent,no
4311,24,services,single,high.school,no,no,no,telephone,may,fri,377.0,1,999,0,nonexistent,no
4312,36,technician,married,basic.9y,unknown,no,no,telephone,may,tue,109.0,9,999,0,nonexistent,no
4313,47,technician,married,professional.course,no,no,no,telephone,jun,thu,223.0,1,999,0,nonexistent,no
4314,30,admin.,single,university.degree,no,no,no,cellular,jul,mon,106.0,3,999,0,nonexistent,no
4315,36,services,married,high.school,no,no,no,cellular,jul,fri,468.0,4,999,0,nonexistent,no
4316,71,retired,married,high.school,no,no,no,cellular,sep,mon,363.0,1,999,0,nonexistent,yes
4317,47,admin.,married,university.degree,no,yes,no,telephone,jun,fri,11.0,4,999,0,nonexistent,no
4318,47,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,40.0,1,999,1,failure,no
4319,56,technician,divorced,university.degree,unknown,yes,yes,cellular,jul,wed,448.0,5,999,0,nonexistent,no
4320,47,unknown,married,unknown,unknown,no,no,telephone,may,fri,147.0,1,999,0,nonexistent,no
4321,31,unemployed,married,professional.course,no,yes,no,cellular,may,thu,700.0,1,999,0,nonexistent,no
4322,35,technician,married,university.degree,unknown,no,no,cellular,aug,thu,88.0,5,999,0,nonexistent,no
4323,44,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,234.0,2,999,0,nonexistent,no
4324,31,management,single,university.degree,no,yes,no,cellular,nov,tue,129.0,2,999,0,nonexistent,no
4325,45,unknown,married,basic.9y,unknown,no,no,cellular,aug,tue,234.0,3,999,0,nonexistent,no
4326,37,services,married,high.school,no,yes,yes,telephone,jun,tue,351.0,3,999,0,nonexistent,no
4327,50,management,married,university.degree,no,yes,yes,cellular,apr,fri,206.0,1,999,0,nonexistent,no
4328,21,student,single,high.school,no,no,no,cellular,may,wed,513.0,3,999,1,failure,no
4329,49,unemployed,divorced,professional.course,no,no,no,telephone,jun,mon,464.0,2,999,0,nonexistent,no
4330,48,blue-collar,married,basic.9y,no,unknown,unknown,cellular,jul,tue,112.0,4,999,0,nonexistent,no
4331,29,services,married,high.school,unknown,yes,no,cellular,may,thu,63.0,1,999,0,nonexistent,no
4332,53,technician,married,unknown,no,no,no,cellular,sep,wed,121.0,2,999,0,nonexistent,no
4333,44,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,fri,225.0,3,999,2,failure,no
4334,39,admin.,married,high.school,unknown,yes,no,cellular,mar,tue,265.0,1,999,1,failure,no
4335,42,admin.,divorced,high.school,no,no,no,cellular,apr,mon,190.0,2,999,1,failure,no
4336,35,admin.,married,university.degree,no,yes,no,telephone,may,fri,122.0,1,999,0,nonexistent,no
4337,45,blue-collar,single,high.school,unknown,no,no,cellular,may,mon,9.0,4,999,0,nonexistent,no
4338,35,student,single,unknown,unknown,no,no,cellular,jul,wed,103.0,2,999,0,nonexistent,no
4339,35,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,317.0,2,999,1,failure,no
4340,33,admin.,married,high.school,no,yes,no,cellular,may,wed,137.0,2,999,1,failure,no
4341,33,admin.,single,university.degree,no,no,no,telephone,jul,tue,5.0,1,999,0,nonexistent,no
4342,31,services,married,high.school,no,yes,no,cellular,may,fri,211.0,6,999,1,failure,no
4343,46,management,married,university.degree,no,no,no,cellular,may,mon,143.0,1,999,0,nonexistent,no
4344,44,admin.,married,university.degree,no,no,no,cellular,aug,wed,96.0,2,4,1,success,no
4345,54,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,303.0,1,999,0,nonexistent,no
4346,41,technician,single,university.degree,no,yes,no,cellular,jul,mon,553.0,1,999,0,nonexistent,yes
4347,58,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,69.0,1,999,0,nonexistent,no
4348,39,admin.,married,basic.6y,unknown,no,no,cellular,jul,wed,1176.0,1,999,0,nonexistent,yes
4349,20,student,single,high.school,no,yes,no,cellular,apr,thu,615.0,1,999,0,nonexistent,yes
4350,59,admin.,divorced,professional.course,no,no,no,cellular,aug,tue,477.0,1,999,0,nonexistent,no
4351,48,admin.,married,professional.course,no,no,no,telephone,jun,wed,105.0,2,999,0,nonexistent,no
4352,49,admin.,married,university.degree,unknown,no,no,telephone,may,tue,72.0,5,999,0,nonexistent,no
4353,43,unknown,married,high.school,unknown,no,no,telephone,may,wed,96.0,1,999,0,nonexistent,no
4354,52,technician,married,professional.course,no,yes,yes,telephone,nov,tue,285.0,2,999,1,failure,no
4355,42,technician,married,professional.course,unknown,yes,no,cellular,jul,mon,77.0,3,999,0,nonexistent,no
4356,30,technician,single,professional.course,no,no,no,cellular,sep,tue,275.0,1,999,5,failure,no
4357,47,management,married,university.degree,no,yes,yes,cellular,aug,wed,135.0,2,999,0,nonexistent,no
4358,33,technician,married,professional.course,no,no,yes,telephone,jun,tue,46.0,1,999,0,nonexistent,no
4359,32,management,single,university.degree,no,no,no,telephone,may,tue,237.0,2,999,0,nonexistent,no
4360,35,technician,single,professional.course,no,no,no,cellular,nov,wed,477.0,1,999,0,nonexistent,no
4361,54,technician,married,basic.9y,no,no,no,cellular,nov,tue,293.0,3,7,2,failure,yes
4362,41,admin.,divorced,high.school,no,no,no,cellular,aug,wed,170.0,1,999,0,nonexistent,no
4363,54,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,thu,211.0,2,999,0,nonexistent,no
4364,48,admin.,single,university.degree,no,yes,no,cellular,aug,thu,44.0,1,999,0,nonexistent,no
4365,49,unknown,married,high.school,unknown,no,yes,cellular,aug,tue,144.0,2,999,0,nonexistent,no
4366,58,retired,married,high.school,unknown,yes,no,cellular,may,tue,159.0,1,999,1,failure,no
4367,31,blue-collar,married,basic.9y,no,no,yes,cellular,may,tue,183.0,1,999,1,failure,no
4368,24,unemployed,single,university.degree,no,no,no,telephone,may,wed,96.0,2,999,0,nonexistent,no
4369,47,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,317.0,1,999,0,nonexistent,no
4370,58,management,married,basic.4y,no,yes,no,cellular,jun,wed,86.0,1,999,0,nonexistent,no
